Date,Unnamed: 0,Sale
2020-09-22,995,46567.668
2020-09-23,996,41648.46
2020-09-24,997,43841.727
2020-09-25,998,57397.723
2020-09-26,999,58885.85
2020-09-27,1000,64845.98
2020-09-28,1001,55863.895
2020-09-29,1002,39150.12
2020-09-30,1003,41643.656
2020-10-01,1004,42339.926
2020-10-02,1005,46830.52
2020-10-03,1006,39493.5
2020-10-04,1007,42867.047
2020-10-05,1008,43149.406
2020-10-06,1009,29724.102
2020-10-07,1010,28854.898
2020-10-08,1011,34636.469
2020-10-09,1012,46640.508
2020-10-10,1013,39807.637
2020-10-11,1014,43273.348
2020-10-12,1015,41387.234
2020-10-13,1016,33231.678
2020-10-14,1017,27755.475
2020-10-15,1018,39764.658
2020-10-16,1019,50639.13
2020-10-17,1020,39004.355
2020-10-18,1021,40493.37
2020-10-19,1022,32977.723
2020-10-20,1023,27798.908
2020-10-21,1024,26831.703
2020-10-22,1025,30773.252
2020-10-23,1026,44214.42
2020-10-24,1027,40591.79
2020-10-25,1028,42653.88
2020-10-26,1029,36995.283
2020-10-27,1030,29059.996
2020-10-28,1031,28672.557
2020-10-29,1032,25966.525
2020-10-30,1033,41793.152
2020-10-31,1034,46225.215
2020-11-01,1035,58839.52
2020-11-02,1036,42862.918
2020-11-03,1037,31634.84
2020-11-04,1038,31420.637
2020-11-05,1039,35498.99
2020-11-06,1040,38209.797
2020-11-07,1041,41314.926
2020-11-08,1042,46217.94
2020-11-09,1043,38853.145
2020-11-10,1044,28469.06
2020-11-11,1045,25648.857
2020-11-12,1046,34681.154
2020-11-13,1047,37977.387
2020-11-14,1048,39612.06
2020-11-15,1049,50397.7
2020-11-16,1050,52398.285
2020-11-17,1051,29836.178
2020-11-18,1052,31825.975
2020-11-19,1053,28861.328
2020-11-20,1054,37032.168
2020-11-21,1055,43138.117
2020-11-22,1056,46653.707
2020-11-23,1057,42810.395
2020-11-24,1058,32549.531
2020-11-25,1059,31194.398
2020-11-26,1060,34139.752
2020-11-27,1061,41750.348
2020-11-28,1062,45530.125
2020-11-29,1063,46206.14
2020-11-30,1064,42260.984
2020-12-01,1065,45315.47
2020-12-02,1066,26899.633
2020-12-03,1067,28643.988
2020-12-04,1068,36961.605
2020-12-05,1069,41825.74
2020-12-06,1070,37490.875
2020-12-07,1071,34976.23
2020-12-08,1072,27181.111
2020-12-09,1073,22746.908
2020-12-10,1074,30140.607
2020-12-11,1075,36567.67
2020-12-12,1076,41491.5
2020-12-13,1077,39348.16
2020-12-14,1078,35046.05
2020-12-15,1079,28603.26
2020-12-16,1080,39945.312
2020-12-17,1081,33425.273
2020-12-18,1082,44306.59
2020-12-19,1083,47525.72
2020-12-20,1084,46879.09
2020-12-21,1085,37737.73
2020-12-22,1086,27407.451
2020-12-23,1087,28393.66
2020-12-24,1088,33972.693
2020-12-25,1089,48025.85
2020-12-26,1090,57535.977
2020-12-27,1091,43126.9
2020-12-28,1092,46140.863
2020-12-29,1093,28650.094
2020-12-30,1094,34086.98
2020-12-31,1095,44016.297
2021-01-01,1096,48603.17
2021-01-02,1097,44308.184
2021-01-03,1098,47697.168
2021-01-04,1099,27444.676
2021-01-05,1100,30119.12
2021-01-06,1101,23588.633
2021-01-07,1102,27231.754
2021-01-08,1103,41799.945
2021-01-09,1104,45208.21
2021-01-10,1105,38619.406
2021-01-11,1106,40149.35
2021-01-12,1107,31239.21
2021-01-13,1108,27527.725
2021-01-14,1109,29130.588
2021-01-15,1110,42826.977
2021-01-16,1111,54842.324
2021-01-17,1112,38549.05
2021-01-18,1113,38176.572
2021-01-19,1114,23549.691
2021-01-20,1115,25697.795
2021-01-21,1116,27284.639
2021-01-22,1117,44173.92
2021-01-23,1118,38474.445
2021-01-24,1119,38212.92
2021-01-25,1120,37994.44
2021-01-26,1121,24615.152
2021-01-27,1122,28363.664
2021-01-28,1123,26167.096
2021-01-29,1124,38729.06
2021-01-30,1125,38439.98
2021-01-31,1126,43328.215
2021-02-01,1127,49165.867
2021-02-02,1128,24583.74
2021-02-03,1129,26477.252
2021-02-04,1130,34275.404
2021-02-05,1131,42661.258
2021-02-06,1132,42960.69
2021-02-07,1133,43694.004
2021-02-08,1134,38449.113
2021-02-09,1135,27640.768
2021-02-10,1136,31494.28
2021-02-11,1137,30957.31
2021-02-12,1138,47286.668
2021-02-13,1139,39114.98
2021-02-14,1140,43779.707
2021-02-15,1141,36816.37
2021-02-16,1142,41256.387
2021-02-17,1143,23952.602
2021-02-18,1144,32845.633
2021-02-19,1145,46770.035
2021-02-20,1146,41294.94
2021-02-21,1147,42004.227
2021-02-22,1148,39509.188
2021-02-23,1149,28313.89
2021-02-24,1150,24494.39
2021-02-25,1151,29429.758
2021-02-26,1152,46401.508
2021-02-27,1153,41399.605
2021-02-28,1154,43684.55
2021-03-01,1155,47475.312
2021-03-02,1156,24649.176
2021-03-03,1157,28031.688
2021-03-04,1158,26932.479
2021-03-05,1159,37629.785
2021-03-06,1160,41509.22
2021-03-07,1161,41996.848
2021-03-08,1162,42963.617
2021-03-09,1163,26418.176
2021-03-10,1164,22074.688
2021-03-11,1165,26973.479
2021-03-12,1166,38109.617
2021-03-13,1167,38001.93
2021-03-14,1168,46531.56
2021-03-15,1169,39234.06
2021-03-16,1170,43866.516
2021-03-17,1171,24400.734
2021-03-18,1172,32070.074
2021-03-19,1173,43218.99
2021-03-20,1174,44573.76
2021-03-21,1175,37560.21
2021-03-22,1176,37792.22
2021-03-23,1177,25491.37
2021-03-24,1178,25832.88
2021-03-25,1179,25564.537
2021-03-26,1180,45278.156
2021-03-27,1181,42501.47
2021-03-28,1182,40034.12
2021-03-29,1183,40649.54
2021-03-30,1184,32911.514
2021-03-31,1185,38248.984
2021-04-01,1186,85454.914
2021-04-02,1187,63420.094
2021-04-03,1188,61961
2021-04-04,1189,55480.426
2021-04-05,1190,60245.605
2021-04-06,1191,44368.973
2021-04-07,1192,48551.023
2021-04-08,1193,51386.27
2021-04-09,1194,61146.547
2021-04-10,1195,56166.984
2021-04-11,1196,55276.227
2021-04-12,1197,63215.703
2021-04-13,1198,50921.363
2021-04-14,1199,49842.875
2021-04-15,1200,50282.855
2021-04-16,1201,74510.65
2021-04-17,1202,56447.15
2021-04-18,1203,54468.133
2021-04-19,1204,53321.324
2021-04-20,1205,47971.684
2021-04-21,1206,47308.875
2021-04-22,1207,51248.992
2021-04-23,1208,56992.004
2021-04-24,1209,58552.316
2021-04-25,1210,57721.234
2021-04-26,1211,57255.26
2021-04-27,1212,43772.76
2021-04-28,1213,47469.035
2021-04-29,1214,53249.754
2021-04-30,1215,60171.63
2021-05-01,1216,78367.58
2021-05-02,1217,60209.168
2021-05-03,1218,59076.207
2021-05-04,1219,43549.324
2021-05-05,1220,48197.184
2021-05-06,1221,48327.484
2021-05-07,1222,57552.523
2021-05-08,1223,64511.836
2021-05-09,1224,56466.08
2021-05-10,1225,52831.574
2021-05-11,1226,47068.69
2021-05-12,1227,42957.15
2021-05-13,1228,48582.45
2021-05-14,1229,62594.234
2021-05-15,1230,58577.25
2021-05-16,1231,68820.76
2021-05-17,1232,56259.19
2021-05-18,1233,42315.305
2021-05-19,1234,45599.164
2021-05-20,1235,44379.89
2021-05-21,1236,55874.21
2021-05-22,1237,61608.977
2021-05-23,1238,62158.22
2021-05-24,1239,53259.734
2021-05-25,1240,41435.8
2021-05-26,1241,47721.035
2021-05-27,1242,53248.336
2021-05-28,1243,65111.19
2021-05-29,1244,57972.504
2021-05-30,1245,65509.523
2021-05-31,1246,59946.562
2021-06-01,1247,61336.25
2021-06-02,1248,45457.887
2021-06-03,1249,49752.098
2021-06-04,1250,58183.016
2021-06-05,1251,57757.33
2021-06-06,1252,60381.723
2021-06-07,1253,56994.09
2021-06-08,1254,46563.074
2021-06-09,1255,47058.586
2021-06-10,1256,53344.395
2021-06-11,1257,64456.434
2021-06-12,1258,59802.848
2021-06-13,1259,64923.46
2021-06-14,1260,60738.918
2021-06-15,1261,51599.465
2021-06-16,1262,52718.113
2021-06-17,1263,54173.25
2021-06-18,1264,61916.223
2021-06-19,1265,60827.574
2021-06-20,1266,59567.273
2021-06-21,1267,56865.69
2021-06-22,1268,48488.324
2021-06-23,1269,45839.836
2021-06-24,1270,51159.12
2021-06-25,1271,57196.137
2021-06-26,1272,63533.215
2021-06-27,1273,64428.727
2021-06-28,1274,51854.664
2021-06-29,1275,52308.79
2021-06-30,1276,49628.38
2021-07-01,1277,78756.34
2021-07-02,1278,72616.74
2021-07-03,1279,76212.82
2021-07-04,1280,78093.09
2021-07-05,1281,72161.22
2021-07-06,1282,55968.32
2021-07-07,1283,62023.043
2021-07-08,1284,66263.37
2021-07-09,1285,70979.76
2021-07-10,1286,76323.89
2021-07-11,1287,77081.94
2021-07-12,1288,68156.04
2021-07-13,1289,63892.25
2021-07-14,1290,58032.973
2021-07-15,1291,61766.74
2021-07-16,1292,88625.695
2021-07-17,1293,75933.086
2021-07-18,1294,71508.5
2021-07-19,1295,63643.316
2021-07-20,1296,62667.664
2021-07-21,1297,63010.855
2021-07-22,1298,60621.156
2021-07-23,1299,74011.35
2021-07-24,1300,72245.484
2021-07-25,1301,79552.695
2021-07-26,1302,63477.297
2021-07-27,1303,56230.395
2021-07-28,1304,60840.965
2021-07-29,1305,64592.996
2021-07-30,1306,78465.984
2021-07-31,1307,74645.69
2021-08-01,1308,78097.734
2021-08-02,1309,54067.39
2021-08-03,1310,48709.434
2021-08-04,1311,44918.945
2021-08-05,1312,50876.23
2021-08-06,1313,62610.734
2021-08-07,1314,54892.56
2021-08-08,1315,55450.594
2021-08-09,1316,56641.348
2021-08-10,1317,42370.906
2021-08-11,1318,36656.418
2021-08-12,1319,49193.414
2021-08-13,1320,62625.73
2021-08-14,1321,62520.547
2021-08-15,1322,59401.3
2021-08-16,1323,60581.637
2021-08-17,1324,42295.14
2021-08-18,1325,39460.652
2021-08-19,1326,46714.305
2021-08-20,1327,60817.68
2021-08-21,1328,63945.32
2021-08-22,1329,63905.33
2021-08-23,1330,53734.273
2021-08-24,1331,45161.453
2021-08-25,1332,42337.133
2021-08-26,1333,43469.785
2021-08-27,1334,58604.934
2021-08-28,1335,60034.402
2021-08-29,1336,64491.438
2021-08-30,1337,57928.92
2021-08-31,1338,53248.934
2021-09-01,1339,57512.21
2021-09-02,1340,50101.79
2021-09-03,1341,55710.97
2021-09-04,1342,53677.51
2021-09-05,1343,62528.547
2021-09-06,1344,50414.44
2021-09-07,1345,41757.957
2021-09-08,1346,38449.75
2021-09-09,1347,45928.79
2021-09-10,1348,54212.812
2021-09-11,1349,54909.633
2021-09-12,1350,58736.133
2021-09-13,1351,49455.117
2021-09-14,1352,46675.625
2021-09-15,1353,41833.492
2021-09-16,1354,53911.918
2021-09-17,1355,63782.3
2021-09-18,1356,57361.34
2021-09-19,1357,56597.375
2021-09-20,1358,56595.727
2021-09-21,1359,47056.12
2021-09-22,1360,48945.566
2021-09-23,1361,49159.723
2021-09-24,1362,58030.84
2021-09-25,1363,56431.047
2021-09-26,1364,60696.082
2021-09-27,1365,53600.547
2021-09-28,1366,42800.703
2021-09-29,1367,39509.496
2021-09-30,1368,52442.637
2021-10-01,1369,57453.11
2021-10-02,1370,48105.754
2021-10-03,1371,49130.27
2021-10-04,1372,42223.375
2021-10-05,1373,29811.605
2021-10-06,1374,28166.35
2021-10-07,1375,28129.895
2021-10-08,1376,39329.97
2021-10-09,1377,37830.688
2021-10-10,1378,40620.203
2021-10-11,1379,40232.26
2021-10-12,1380,33596.494
2021-10-13,1381,31043.098
2021-10-14,1382,33086.797
2021-10-15,1383,45073.29
2021-10-16,1384,51376.13
2021-10-17,1385,45870.863
2021-10-18,1386,41601.588
2021-10-19,1387,25819.824
2021-10-20,1388,26002.047
2021-10-21,1389,26874.7
2021-10-22,1390,36840.637
2021-10-23,1391,44687.582
2021-10-24,1392,40838.3
2021-10-25,1393,33517.27
2021-10-26,1394,24709.998
2021-10-27,1395,29796.658
2021-10-28,1396,25977.898
2021-10-29,1397,43077.992
2021-10-30,1398,40402.395
2021-10-31,1399,40206.156
2021-11-01,1400,57107.766
2021-11-02,1401,26708.5
2021-11-03,1402,24202.07
2021-11-04,1403,29409.334
2021-11-05,1404,45549.105
2021-11-06,1405,37631.945
2021-11-07,1406,36917.426
2021-11-08,1407,34733.773
2021-11-09,1408,31984.938
2021-11-10,1409,28960.197
2021-11-11,1410,31405.846
2021-11-12,1411,44092.387
2021-11-13,1412,46887.75
2021-11-14,1413,42714.23
2021-11-15,1414,41003.12
2021-11-16,1415,34492.65
2021-11-17,1416,24960.408
2021-11-18,1417,32275.73
2021-11-19,1418,39124.184
2021-11-20,1419,40689.33
2021-11-21,1420,39237.63
2021-11-22,1421,42225.26
2021-11-23,1422,26875.402
2021-11-24,1423,29352.436
2021-11-25,1424,31436.252
2021-11-26,1425,38407.883
2021-11-27,1426,42403.6
2021-11-28,1427,39439.73
2021-11-29,1428,37355.43
2021-11-30,1429,26415.537
2021-12-01,1430,35729.836
2021-12-02,1431,32676.102
2021-12-03,1432,40224.1
2021-12-04,1433,37913.914
2021-12-05,1434,42312.246
2021-12-06,1435,38420.14
2021-12-07,1436,22860.266
2021-12-08,1437,20731.062
2021-12-09,1438,26459.057
2021-12-10,1439,33100.158
2021-12-11,1440,37171.877
2021-12-12,1441,33740.055
2021-12-13,1442,35483.58
2021-12-14,1443,30615.797
2021-12-15,1444,31412.686
2021-12-16,1445,36084.094
2021-12-17,1446,42744.414
2021-12-18,1447,44380.434
2021-12-19,1448,38593.047
2021-12-20,1449,35265.53
2021-12-21,1450,30568.406
2021-12-22,1451,33080.998
2021-12-23,1452,40415.14
2021-12-24,1453,45336.152
2021-12-25,1454,51393.754
2021-12-26,1455,47908.453
2021-12-27,1456,40095.484
2021-12-28,1457,27403.516
2021-12-29,1458,31391.568
2021-12-30,1459,33590.383
2021-12-31,1460,55879.727
2022-01-01,1461,54060.957
2022-01-02,1462,47868.168
2022-01-03,1463,29604.676
2022-01-04,1464,25268.12
2022-01-05,1465,29734.633
2022-01-06,1466,31631.754
2022-01-07,1467,40510.6
2022-01-08,1468,45038.21
2022-01-09,1469,38526.832
2022-01-10,1470,43544.35
2022-01-11,1471,23698.877
2022-01-12,1472,24847.725
2022-01-13,1473,31598.588
2022-01-14,1474,44374.34
2022-01-15,1475,42749.5
2022-01-16,1476,57268.273
2022-01-17,1477,39700.572
2022-01-18,1478,21052.293
2022-01-19,1479,28470.203
2022-01-20,1480,33455.527
2022-01-21,1481,39929.83
2022-01-22,1482,43202.445
2022-01-23,1483,42991.92
2022-01-24,1484,39661.129
2022-01-25,1485,23978.152
2022-01-26,1486,24194.664
2022-01-27,1487,25557.332
2022-01-28,1488,46780.06
2022-01-29,1489,41550.37
2022-01-30,1490,36309.293
2022-01-31,1491,40840.645
2022-02-01,1492,36926.25
2022-02-02,1493,32169.252
2022-02-03,1494,26255.283
2022-02-04,1495,45668.258
2022-02-05,1496,39633.57
2022-02-06,1497,44837.168
2022-02-07,1498,40381.43
2022-02-08,1499,28727.676
2022-02-09,1500,31194.28
2022-02-10,1501,31545.31
2022-02-11,1502,46639.957
2022-02-12,1503,40797.98
2022-02-13,1504,40484.707
2022-02-14,1505,35511.06
2022-02-15,1506,29638.047
2022-02-16,1507,43411.895
2022-02-17,1508,27001.633
2022-02-18,1509,46061.035
2022-02-19,1510,37191.348
2022-02-20,1511,43462.293
2022-02-21,1512,34712.63
2022-02-22,1513,21734.89
2022-02-23,1514,23846.402
2022-02-24,1515,32330.443
2022-02-25,1516,38358.508
2022-02-26,1517,41012.605
2022-02-27,1518,47130.902
2022-02-28,1519,41047.355
2022-03-01,1520,42596.684
2022-03-02,1521,23244.688
2022-03-03,1522,28393.527
2022-03-04,1523,39523.785
2022-03-05,1524,44498.098
2022-03-06,1525,45533.848
2022-03-07,1526,34244.617
2022-03-08,1527,22200.176
2022-03-09,1528,23503.688
2022-03-10,1529,34148.479
2022-03-11,1530,39308.906
2022-03-12,1531,38612.93
2022-03-13,1532,41121.56
2022-03-14,1533,38210.473
2022-03-15,1534,32693.18
2022-03-16,1535,45925.027
2022-03-17,1536,24905.074
2022-03-18,1537,40830.99
2022-03-19,1538,46959.3
2022-03-20,1539,40904.39
2022-03-21,1540,39692.703
2022-03-22,1541,25739.37
2022-03-23,1542,25547.88
2022-03-24,1543,31951.223
2022-03-25,1544,38721.156
2022-03-26,1545,38341.47
2022-03-27,1546,40731.098
2022-03-28,1547,36136.54
2022-03-29,1548,31841.125
2022-03-30,1549,24884.025
2022-03-31,1550,37428.182
2022-04-01,1551,97504.69
2022-04-02,1552,54307.992
2022-04-03,1553,54540.242
2022-04-04,1554,52726.605
2022-04-05,1555,45489.543
2022-04-06,1556,42711.484
2022-04-07,1557,47713.27
2022-04-08,1558,62303.01
2022-04-09,1559,62457.86
2022-04-10,1560,58952.227
2022-04-11,1561,53509.496
2022-04-12,1562,47464.363
2022-04-13,1563,42683.875
2022-04-14,1564,47619.133
2022-04-15,1565,66007.492
2022-04-16,1566,69261.96
2022-04-17,1567,62306.39
2022-04-18,1568,58818.324
2022-04-19,1569,47440.824
2022-04-20,1570,50484.76
2022-04-21,1571,51875.49
2022-04-22,1572,57990.004
2022-04-23,1573,63619.316
2022-04-24,1574,62944.56
2022-04-25,1575,61623.26
2022-04-26,1576,48076.76
2022-04-27,1577,46073.273
2022-04-28,1578,51658.793
2022-04-29,1579,61586.848
2022-04-30,1580,61030.824
2022-05-01,1581,80624.35
2022-05-02,1582,59623.207
2022-05-03,1583,49607.324
2022-05-04,1584,49120.184
2022-05-05,1585,50044.484
2022-05-06,1586,64364.523
2022-05-07,1587,57171.836
2022-05-08,1588,58354.08
2022-05-09,1589,53767.207
2022-05-10,1590,47032.69
2022-05-11,1591,41160.55
2022-05-12,1592,52488.45
2022-05-13,1593,56791.234
2022-05-14,1594,60117.547
2022-05-15,1595,59067.492
2022-05-16,1596,62327.37
2022-05-17,1597,47063.305
2022-05-18,1598,43747.164
2022-05-19,1599,45148.465
2022-05-20,1600,56687.39
2022-05-21,1601,58944.523
2022-05-22,1602,56926.22
2022-05-23,1603,59092.375
2022-05-24,1604,48700.848
2022-05-25,1605,43708.66
2022-05-26,1606,47087.336
2022-05-27,1607,62938.543
2022-05-28,1608,64725.504
2022-05-29,1609,59552.746
2022-05-30,1610,60531.17
2022-05-31,1611,52468.2
2022-06-01,1612,65038.668
2022-06-02,1613,46360.098
2022-06-03,1614,55645.293
2022-06-04,1615,62409.33
2022-06-05,1616,61346.6
2022-06-06,1617,55125.406
2022-06-07,1618,48900.074
2022-06-08,1619,46423.586
2022-06-09,1620,54013.395
2022-06-10,1621,64918.434
2022-06-11,1622,59327.504
2022-06-12,1623,59752.12
2022-06-13,1624,53364.918
2022-06-14,1625,46802.01
2022-06-15,1626,46415.977
2022-06-16,1627,59364.78
2022-06-17,1628,59546.75
2022-06-18,1629,54451.293
2022-06-19,1630,62478.848
2022-06-20,1631,53182.844
2022-06-21,1632,43796.67
2022-06-22,1633,51160.836
2022-06-23,1634,54399.12
2022-06-24,1635,56379.33
2022-06-25,1636,60642.215
2022-06-26,1637,57428.49
2022-06-27,1638,53851.902
2022-06-28,1639,47455.758
2022-06-29,1640,48800.51
2022-06-30,1641,51338.34
2022-07-01,1642,89577.47
2022-07-02,1643,71427.82
2022-07-03,1644,73606.9
2022-07-04,1645,72500.22
2022-07-05,1646,59666.32
2022-07-06,1647,64845.043
2022-07-07,1648,67925.37
2022-07-08,1649,73304.76
2022-07-09,1650,72553.89
2022-07-10,1651,73507.94
2022-07-11,1652,64718.55
2022-07-12,1653,59532.25
2022-07-13,1654,62949.973
2022-07-14,1655,64262.3
2022-07-15,1656,72429.95
2022-07-16,1657,82134.83
2022-07-17,1658,75396.13
2022-07-18,1659,67303.316
2022-07-19,1660,62943.414
2022-07-20,1661,57028.742
2022-07-21,1662,65582.184
2022-07-22,1663,75794.35
2022-07-23,1664,71090.484
2022-07-24,1665,79887.53
2022-07-25,1666,63814.387
2022-07-26,1667,54121.395
2022-07-27,1668,56688.906
2022-07-28,1669,58927.996
2022-07-29,1670,73354.08
2022-07-30,1671,78738.69
2022-07-31,1672,71495.336
2022-08-01,1673,65036.477
2022-08-02,1674,42532.06
2022-08-03,1675,48513.945
2022-08-04,1676,50272.23
2022-08-05,1677,56333.477
2022-08-06,1678,62076.56
2022-08-07,1679,57324.594
2022-08-08,1680,56106.348
2022-08-09,1681,43507.906
2022-08-10,1682,45927.418
2022-08-11,1683,41660.695
2022-08-12,1684,62691.69
2022-08-13,1685,57734.547
2022-08-14,1686,59300.582
2022-08-15,1687,59058.605
2022-08-16,1688,47956.168
2022-08-17,1689,39088.652
2022-08-18,1690,49317.305
2022-08-19,1691,60576.254
2022-08-20,1692,59857.5
2022-08-21,1693,60362.355
2022-08-22,1694,50703.273
2022-08-23,1695,40494.453
2022-08-24,1696,41289.965
2022-08-25,1697,50419.785
2022-08-26,1698,60967.934
2022-08-27,1699,58079.754
2022-08-28,1700,64919.438
2022-08-29,1701,52650.203
2022-08-30,1702,43629.113
2022-08-31,1703,48432.727
2022-09-01,1704,54676.875
2022-09-02,1705,60464.97
2022-09-03,1706,54190.79
2022-09-04,1707,54916.547
2022-09-05,1708,55176.44
2022-09-06,1709,40366.957
2022-09-07,1710,40065.75
2022-09-08,1711,46658.79
2022-09-09,1712,54548.812
2022-09-10,1713,61866.633
2022-09-11,1714,58710.668
2022-09-12,1715,49282.082
2022-09-13,1716,45763.625
2022-09-14,1717,45832.418
2022-09-15,1718,51228.65
2022-09-16,1719,75171.04
2022-09-17,1720,63938.34
2022-09-18,1721,57488.375
2022-09-19,1722,54225.867
2022-09-20,1723,46685.12
2022-09-21,1724,46053.594
2022-09-22,1725,46399.723
2022-09-23,1726,59997.84
2022-09-24,1727,65867.88
2022-09-25,1728,62606.082
2022-09-26,1729,51890.547
2022-09-27,1730,40541.94
2022-09-28,1731,46962.496
2022-09-29,1732,49624.652
2022-09-30,1733,65504.32
2022-10-01,1734,55982.715
2022-10-02,1735,51186.27
2022-10-03,1736,46380.734
2022-10-04,1737,29794.908
2022-10-05,1738,23874.402
2022-10-06,1739,33190.895
2022-10-07,1740,42499.97
2022-10-08,1741,45623.688
2022-10-09,1742,42590.203
2022-10-10,1743,40831.26
2022-10-11,1744,32181.2
2022-10-12,1745,28259.291
2022-10-13,1746,34189.797
2022-10-14,1747,38436.625
2022-10-15,1748,48861.008
2022-10-16,1749,60199.61
2022-10-17,1750,35225.254
2022-10-18,1751,22475.824
2022-10-19,1752,29969.621
2022-10-20,1753,25699.588
2022-10-21,1754,38499.914
2022-10-22,1755,43335.355
2022-10-23,1756,46152.062
2022-10-24,1757,35891.1
2022-10-25,1758,31074.998
2022-10-26,1759,28396.795
2022-10-27,1760,28451.922
2022-10-28,1761,37394.992
2022-10-29,1762,45847.71
2022-10-30,1763,38687.055
2022-10-31,1764,42333.785
2022-11-01,1765,43639.484
2022-11-02,1766,30819.297
2022-11-03,1767,25637.334
2022-11-04,1768,41311.105
2022-11-05,1769,37832.824
2022-11-06,1770,37508.426
2022-11-07,1771,36191.773
2022-11-08,1772,28006.938
2022-11-09,1773,31788.734
2022-11-10,1774,29126.846
2022-11-11,1775,42631.69
2022-11-12,1776,44068.105
2022-11-13,1777,44629.23
2022-11-14,1778,34290.49
2022-11-15,1779,31136.38
2022-11-16,1780,40668.445
2022-11-17,1781,31885.057
2022-11-18,1782,39949.184
2022-11-19,1783,41765.902
2022-11-20,1784,41916.81
2022-11-21,1785,34519.832
2022-11-22,1786,27549.402
2022-11-23,1787,25243.2
2022-11-24,1788,30706.084
2022-11-25,1789,38589.41
2022-11-26,1790,39172.6
2022-11-27,1791,39636.082
2022-11-28,1792,35735.43
2022-11-29,1793,26751.57
2022-11-30,1794,29447.334
2022-12-01,1795,40469.37
2022-12-02,1796,41777.598
2022-12-03,1797,40756.816
2022-12-04,1798,41398.395
2022-12-05,1799,41402.14
2022-12-06,1800,25800.266
2022-12-07,1801,27857.062
2022-12-08,1802,26875.057
2022-12-09,1803,41254.158
2022-12-10,1804,36712.877
